, id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
351,694524,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,3949,LDLR,https://ctdbase.org/detail.go?type=gene&acc=3949,,,3949.0,LDLR,10116.0,Rattus norvegicus (Norway rat),Cholesterol results in decreased activity of LDLR protein,,,PMID:16271152|PMID:16317514|PMID:16937255,https://www.ncbi.nlm.nih.gov/pubmed/16271152|https://www.ncbi.nlm.nih.gov/pubmed/16317514|https://www.ncbi.nlm.nih.gov/pubmed/16937255,16271152|16317514|16937255,,
352,694525,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,3949,LDLR,https://ctdbase.org/detail.go?type=gene&acc=3949,,,3949.0,LDLR,10116.0,Rattus norvegicus (Norway rat),Cholesterol results in decreased expression of LDLR mRNA,,,PMID:16271152|PMID:16317514|PMID:16937255|PMID:21535835,https://www.ncbi.nlm.nih.gov/pubmed/16271152|https://www.ncbi.nlm.nih.gov/pubmed/16317514|https://www.ncbi.nlm.nih.gov/pubmed/16937255|https://www.ncbi.nlm.nih.gov/pubmed/21535835,16271152|16317514|16937255|21535835,,
353,694526,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,3949,LDLR,https://ctdbase.org/detail.go?type=gene&acc=3949,,,3949.0,LDLR,10116.0,Rattus norvegicus (Norway rat),Selenium inhibits the reaction [cholesterol results in decreased expression of LDLR mrna]|selenium inhibits the reaction [cholesterol results in decreased activity of LDLR protein],,,PMID:16937255,https://www.ncbi.nlm.nih.gov/pubmed/16937255,16937255,,
354,694704,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,3949,LDLR,https://ctdbase.org/detail.go?type=gene&acc=3949,,,3949.0,LDLR,10116.0,Rattus norvegicus (Norway rat),Turmeric extract inhibits the reaction [cholesterol results in decreased expression of LDLR mrna]|[turmeric extract co-treated with cholesterol] results in increased expression of LDLR mRNA,,,PMID:21535835,https://www.ncbi.nlm.nih.gov/pubmed/21535835,21535835,,
355,694705,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,3952,LEP,https://ctdbase.org/detail.go?type=gene&acc=3952,,,3952.0,LEP,9986.0,Oryctolagus cuniculus (rabbit),Cholesterol results in increased expression of LEP mrna|niacin inhibits the reaction [cholesterol results in increased expression of LEP mrna]|niacin inhibits the reaction [cholesterol results in increased expression of LEP protein]|cholesterol results in increased expression of LEP protein,,,PMID:18402819,https://www.ncbi.nlm.nih.gov/pubmed/18402819,18402819,,
356,694706,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,3953,LEPR,https://ctdbase.org/detail.go?type=gene&acc=3953,,,3953.0,LEPR,10090.0,Mus musculus (house mouse),LEPR gene mutant form results in increased abundance of cholesterol|glucagon analog inhibits the reaction [LEPR gene mutant form results in increased abundance of cholesterol],,,PMID:29988851,https://www.ncbi.nlm.nih.gov/pubmed/29988851,29988851,,
357,694707,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4023,LPL,https://ctdbase.org/detail.go?type=gene&acc=4023,,,4023.0,LPL,9606.0,Homo sapiens (human),Cholesterol results in increased expression of LPL mRNA,,,PMID:26296894,https://www.ncbi.nlm.nih.gov/pubmed/26296894,26296894,,
358,694708,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4023,LPL,https://ctdbase.org/detail.go?type=gene&acc=4023,,,4023.0,LPL,10116.0,Rattus norvegicus (Norway rat),[cholesterol co-treated with cholic acid] results in increased activity of LPL protein|proanthocyanidins inhibits the reaction [[cholesterol co-treated with cholic acid] results in increased activity of LPL protein]|atorvastatin inhibits the reaction [[cholesterol co-treated with cholic acid] results in increased activity of LPL protein],,,PMID:30273964,https://www.ncbi.nlm.nih.gov/pubmed/30273964,30273964,,
359,694709,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4035,LRP1,https://ctdbase.org/detail.go?type=gene&acc=4035,,,4035.0,LRP1,10090.0,Mus musculus (house mouse),[capsaicin results in decreased expression of LRP1 protein] which results in increased secretion of cholesterol|[capsaicin results in decreased expression of LRP1 protein] which results in decreased uptake of cholesterol,,,PMID:21908651,https://www.ncbi.nlm.nih.gov/pubmed/21908651,21908651,,
360,694710,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,110454,LY6A,https://ctdbase.org/detail.go?type=gene&acc=110454,,,110454.0,Ly6a,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of LY6A mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
361,694711,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,56778,LY6C,https://ctdbase.org/detail.go?type=gene&acc=56778,,,56778.0,Ly6c,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of LY6C mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
362,694712,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4061,LY6E,https://ctdbase.org/detail.go?type=gene&acc=4061,,,4061.0,LY6E,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of LY6E mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
363,694925,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,81631,MAP1LC3B,https://ctdbase.org/detail.go?type=gene&acc=81631,,,81631.0,MAP1LC3B,9606.0,Homo sapiens (human),Cholesterol results in increased expression of MAP1LC3B protein modified form,,,PMID:28275691,https://www.ncbi.nlm.nih.gov/pubmed/28275691,28275691,,
364,694926,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,81631,MAP1LC3B,https://ctdbase.org/detail.go?type=gene&acc=81631,,,81631.0,MAP1LC3B,10090.0,Mus musculus (house mouse),Cholesterol inhibits the reaction [cadmium chloride results in increased cleavage of MAP1LC3B protein],,,PMID:29486218,https://www.ncbi.nlm.nih.gov/pubmed/29486218,29486218,,
365,694927,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1432,MAPK14,https://ctdbase.org/detail.go?type=gene&acc=1432,,,1432.0,MAPK14,10116.0,Rattus norvegicus (Norway rat),Resveratrol inhibits the reaction [[cholesterol co-treated with ergosterol] results in increased expression of MAPK14 mrna]|[cholesterol co-treated with ergosterol] results in increased expression of MAPK14 mRNA,,,PMID:25833014,https://www.ncbi.nlm.nih.gov/pubmed/25833014,25833014,,
366,694928,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4137,MAPT,https://ctdbase.org/detail.go?type=gene&acc=4137,,,4137.0,MAPT,10116.0,Rattus norvegicus (Norway rat),Selenium inhibits the reaction [[dietary fats co-treated with cholesterol] results in increased expression of MAPT protein modified form]|[dietary fats co-treated with cholesterol] results in increased expression of MAPT protein modified form,,,PMID:30695686,https://www.ncbi.nlm.nih.gov/pubmed/30695686,30695686,,
367,694929,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,10299,MARCHF6,https://ctdbase.org/detail.go?type=gene&acc=10299,,,10299.0,MARCHF6,9606.0,Homo sapiens (human),Cholesterol inhibits the reaction [MARCHF6 protein results in increased ubiquitination of and results in increased degradation of MARCHF6 protein]|cholesterol inhibits the reaction [glycerol results in decreased stability of MARCHF6 protein]|marchf6 promotes the reaction [cholesterol results in increased degradation of SQLE protein]|cholesterol inhibits the reaction [betaine results in decreased stability of MARCHF6 protein]|cholesterol results in increased stability of MARCHF6 protein,,,PMID:30545937,https://www.ncbi.nlm.nih.gov/pubmed/30545937,30545937,,
368,694930,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,8685,MARCO,https://ctdbase.org/detail.go?type=gene&acc=8685,,,8685.0,MARCO,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of MARCO mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
369,694931,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4253,MIA2,https://ctdbase.org/detail.go?type=gene&acc=4253,,,4253.0,MIA2,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of MIA2 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
370,694932,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,406910,MIR125A,https://ctdbase.org/detail.go?type=gene&acc=406910,,,406910.0,MIR125A,9606.0,Homo sapiens (human),MIR125A mRNA results in decreased export of cholesterol,,,PMID:33952798,https://www.ncbi.nlm.nih.gov/pubmed/33952798,33952798,,
371,694933,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4288,MKI67,https://ctdbase.org/detail.go?type=gene&acc=4288,,,4288.0,MKI67,9606.0,Homo sapiens (human),"[[EGF protein binds to 1,2-dioleoyl-3-phosphoethanolamine-n-(poly(ethyleneglycol))-hydroxy succinamide] co-treated with [1,2-distearoyllecithin co-treated with cholesterol co-treated with 1,2-distearoyl-sn-glycero-3-phosphoethanolamine-N-methoxy-poly(ethylene glycol 2000)]] affects the reaction [silver compounds affects the expression of MKI67 mrna]|[[[egf protein binds to 1,2-dioleoyl-3-phosphoethanolamine-n-(poly(ethyleneglycol))-hydroxy succinamide] co-treated with [1,2-distearoyllecithin co-treated with cholesterol co-treated with 1,2-distearoyl-sn-glycero-3-phosphoethanolamine-N-methoxy-poly(ethylene glycol 2000)]] co-treated with silver compounds] results in decreased expression of MKI67 protein|[[egf protein binds to 1,2-dioleoyl-3-phosphoethanolamine-n-(poly(ethyleneglycol))-hydroxy succinamide] co-treated with [1,2-distearoyllecithin co-treated with cholesterol co-treated with 1,2-distearoyl-sn-glycero-3-phosphoethanolamine-N-methoxy-poly(ethylene glycol 2000)]] affects the expression of MKI67 mrna|[egf protein co-treated with [[EGF protein binds to 1,2-dioleoyl-3-phosphoethanolamine-n-(poly(ethyleneglycol))-hydroxy succinamide] co-treated with [1,2-distearoyllecithin co-treated with cholesterol co-treated with 1,2-distearoyl-sn-glycero-3-phosphoethanolamine-N-methoxy-poly(ethylene glycol 2000)]]] inhibits the reaction [[EGF protein co-treated with silver compounds] results in decreased expression of MKI67 protein]|[[[egf protein binds to 1,2-dioleoyl-3-phosphoethanolamine-n-(poly(ethyleneglycol))-hydroxy succinamide] co-treated with [1,2-distearoyllecithin co-treated with cholesterol co-treated with 1,2-distearoyl-sn-glycero-3-phosphoethanolamine-N-methoxy-poly(ethylene glycol 2000)]] co-treated with silver compounds] results in increased expression of MKI67 mrna|[[egf protein binds to 1,2-dioleoyl-3-phosphoethanolamine-n-(poly(ethyleneglycol))-hydroxy succinamide] co-treated with [1,2-distearoyllecithin co-treated with cholesterol co-treated with 1,2-distearoyl-sn-glycero-3-phosphoethanolamine-N-methoxy-poly(ethylene glycol 2000)]] results in increased expression of MKI67 protein|[[egf protein binds to 1,2-dioleoyl-3-phosphoethanolamine-n-(poly(ethyleneglycol))-hydroxy succinamide] co-treated with [1,2-distearoyllecithin co-treated with cholesterol co-treated with 1,2-distearoyl-sn-glycero-3-phosphoethanolamine-N-methoxy-poly(ethylene glycol 2000)]] affects the reaction [silver compounds results in decreased expression of MKI67 protein]",,,PMID:35385781,https://www.ncbi.nlm.nih.gov/pubmed/35385781,35385781,,
372,695133,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,51085,MLXIPL,https://ctdbase.org/detail.go?type=gene&acc=51085,,,51085.0,MLXIPL,10090.0,Mus musculus (house mouse),Atrazine promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of MLXIPL mrna]|[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of MLXIPL mRNA,,,PMID:24440342,https://www.ncbi.nlm.nih.gov/pubmed/24440342,24440342,,
373,695134,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,219972,MPEG1,https://ctdbase.org/detail.go?type=gene&acc=219972,,,219972.0,MPEG1,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of MPEG1 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
374,695135,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,64380,MS4A4C,https://ctdbase.org/detail.go?type=gene&acc=64380,,,64380.0,Ms4a4c,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of MS4A4C mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
375,695136,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,4481,MSR1,https://ctdbase.org/detail.go?type=gene&acc=4481,,,4481.0,MSR1,9606.0,Homo sapiens (human),MSR1 protein results in increased uptake of cholesterol|[resveratrol results in decreased expression of MSR1 protein] which results in decreased uptake of cholesterol,,,PMID:20372816,https://www.ncbi.nlm.nih.gov/pubmed/20372816,20372816,,
376,695137,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,17748,MT1,https://ctdbase.org/detail.go?type=gene&acc=17748,,,17748.0,Mt1,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of MT1 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
377,695138,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,17750,MT2,https://ctdbase.org/detail.go?type=gene&acc=17750,,,17750.0,Mt2,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of MT2 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
378,695139,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,17750,MT2,https://ctdbase.org/detail.go?type=gene&acc=17750,,,17750.0,Mt2,10090.0,Mus musculus (house mouse),Cholesterol results in increased expression of MT2 protein,,,PMID:29486218,https://www.ncbi.nlm.nih.gov/pubmed/29486218,29486218,,
379,695140,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,2475,MTOR,https://ctdbase.org/detail.go?type=gene&acc=2475,,,2475.0,MTOR,10090.0,Mus musculus (house mouse),Cholesterol results in increased phosphorylation of MTOR protein,,,PMID:29486218,https://www.ncbi.nlm.nih.gov/pubmed/29486218,29486218,,
380,695141,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,620807,MUP6,https://ctdbase.org/detail.go?type=gene&acc=620807,,,620807.0,Mup6,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of MUP6 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
